id,created_at,text
1179968385955840000,2019-10-04 03:56:00,@schmidci Looking VERY forward to it!!!
1179967553751388161,2019-10-04 03:52:42,"""Like virtually every policy intended to protect children, the practical and moral consequences for adults are bein… https://t.co/1vSjsT1pqC"
1179967070253060096,2019-10-04 03:50:46,"THANK you, @lamsalebanon!!! https://t.co/1kIHbtrWKj"
1179965454149980160,2019-10-04 03:44:21,"Consumers: WE, the people.

Replace the word tea – with cigarettes. 

Next, replace the words “No taxation without… https://t.co/6dGBFx6j2M"
1179963616734433280,2019-10-04 03:37:03,"To clarify, you're still not giving the United States ""the best scientific information available."" https://t.co/oPARu3iJbD"
1179962897914630146,2019-10-04 03:34:12,"My suggestion is always calling 911 in an emergency, but - yes, if you're using illegal THC carts, please, keep you… https://t.co/aBjLbpyAUs"
1179961993522028545,2019-10-04 03:30:36,..... https://t.co/DinUdmThaa
1179960142210748416,2019-10-04 03:23:15,#PhoneAFriend with Dimitris! https://t.co/Js5vVD7zPh
1179959433041973248,2019-10-04 03:20:26,"#NotONE.

#WeThePeople https://t.co/4ydz6tzSYm"
1179955986179792896,2019-10-04 03:06:44,@South_Vape_Ad @realDonaldTrump https://t.co/54b58EBNuH
1179955344971317248,2019-10-04 03:04:11,"@South_Vape_Ad @realDonaldTrump This is their ""science""! https://t.co/VJ0MgZbTEh"
1179954230486061058,2019-10-04 02:59:45,@South_Vape_Ad @realDonaldTrump “crisis by crisis”!!!🤣
1179952113855729664,2019-10-04 02:51:21,@delaney67282800 PARENTING is an action verb!!!!!!! https://t.co/ETys1fFDaM
1179951713207427072,2019-10-04 02:49:45,"This is from me in 2017, @realDonaldTrump

Some names changed since, science &amp; facts haven't.

""They have wasted mo… https://t.co/xtsH66kyT8"
1179950088396906496,2019-10-04 02:43:18,@Odie0260 https://t.co/YxXk8m3I5Q
1179949527320674304,2019-10-04 02:41:04,"Now, @realDonaldTrump:

WE, THE PEOPLE will be in #Washington on 9 November between 12-4 PM @ Ellipse Park.👇… https://t.co/tcEihqzvZ2"
1179947299386122241,2019-10-04 02:32:13,YOU are not my Mother. https://t.co/wCIjEq6KYd
1179946504066404352,2019-10-04 02:29:03,"Yeah, I said it.

https://t.co/HSf7UuXO8v"
1179946279239114752,2019-10-04 02:28:09,"@jerryreedjr @EdwardHubert4 I've got that comment in my blog somewhere... 

Heard it from a retired AF Captain as h… https://t.co/Ki4WHbuhoa"
1179945509458518026,2019-10-04 02:25:06,@eJuiceMonkeys Thanks very much!
1179945379128848384,2019-10-04 02:24:35,@jerryreedjr @EdwardHubert4 I love me walls!
1179944322638192641,2019-10-04 02:20:23,@jerryreedjr @EdwardHubert4 https://t.co/pDKExTyazk
1179943744168218625,2019-10-04 02:18:05,"@jerryreedjr @EdwardHubert4 FDA Approved!!! 

https://t.co/Joqrz8I5x4"
1179943510503514112,2019-10-04 02:17:09,"THANK you to @DrAngelaJanis for standing UP for #choice.

https://t.co/P9PTUAQAfU"
1179943078808997889,2019-10-04 02:15:26,"Imagine the top doc in the nation saying this?

He did. https://t.co/rtF0pD7l3K https://t.co/zZDnQSZv7T"
1179942883706753024,2019-10-04 02:14:40,What are the implications for #PublicHealth fraud? https://t.co/rtF0pD7l3K https://t.co/DrSRZbmRiy
1179942529543938048,2019-10-04 02:13:15,I adore #CrankyOldGrandmas. https://t.co/Y4ROdB0AsU
1179942157324603393,2019-10-04 02:11:47,@crossbow2112 @acvoda I COMMEND @Leafly for doing so!
1179940165407649792,2019-10-04 02:03:52,"@nachtnoir @thr4life @JeromeAdamsMD @VivekMurthy10 Oh.

Well.

Maybe Jerome will come meet with us in November in W… https://t.co/4ZqkAjtfsk"
1179939854962102272,2019-10-04 02:02:38,https://t.co/arPfoRfaAr https://t.co/OvxJw13wC1
1179939504620220417,2019-10-04 02:01:14,https://t.co/je2Q1ONpMy
1179938537866747906,2019-10-04 01:57:24,"@thr4life @nachtnoir @JeromeAdamsMD What - as in when he leaves? 

Is he gone? 

#FireSG."
1179935553657229312,2019-10-04 01:45:32,@VapingAirGunner https://t.co/6SS5d1qScA
1179935288128352257,2019-10-04 01:44:29,@Daunting_1 @VapinGreek @JeromeAdamsMD @Surgeon_General Think of the children™!!!! https://t.co/3b366oN7jU
1179932440451850240,2019-10-04 01:33:10,@FreeTobaccoCA His old ass is flopping around avoiding the question!
1179925132896346113,2019-10-04 01:04:08,@JamesPatrickJr1 @SenatorDurbin @US_FDA Dollars are like band-aids! https://t.co/0rQlba0dzC
1179924921788567553,2019-10-04 01:03:17,"What exactly is it you DO with all that Master Settlement Agreement cash, Dick? https://t.co/EoH2YSeu8M https://t.co/Yoa3jSfafQ"
1179923829210136576,2019-10-04 00:58:57,"See Dick, @Surgeon_General isn't doing his ""job"" either. https://t.co/EoH2YSeu8M https://t.co/IZoyCMHa8p"
1179921235129577472,2019-10-04 00:48:38,"This country was founded on WE, the people. Someone was standing up for your rights, the rights of others, and thos… https://t.co/dVDsSwzDvs"
